Year,Month,Monthly_Temperature_C,Monthly_Uncertainty_C,Annual_Temperature_C,Annual_Uncertainty_C,Five_Year_Temperature_C,Five_Year_Uncertainty_C,Ten_Year_Temperature_C,Ten_Year_Uncertainty_C,Twenty_Year_Temperature_C,Twenty_Year_Uncertainty_C
1976,1,20.125,0.147,21.183,0.081,21.465,0.065,21.698,0.048,21.677,0.024
1976,2,20.912,0.212,21.134,0.115,21.446,0.065,21.695,0.048,21.68,0.024
1976,3,21.095,0.126,21.02,0.125,21.423000000000002,0.065,21.686,0.049,21.686,0.024
1976,4,20.973,0.214,21.032,0.114,21.408,0.065,21.703,0.049,21.688,0.024
1976,5,21.113,0.313,20.962,0.113,21.403,0.064,21.71,0.049,21.695,0.025
1976,6,20.895,0.242,21.053,0.116,21.395,0.066,21.717,0.049,21.696,0.025
1976,7,21.656,0.509,21.185,0.115,21.43,0.065,21.726,0.049,21.698,0.025
1976,8,21.177,0.516,21.303,0.114,21.447,0.065,21.728,0.048,21.699,0.025
1976,9,21.118,0.149,21.309,0.115,21.453,0.067,21.737000000000002,0.048,21.704,0.025
1976,10,20.46,0.208,21.336,0.099,21.465,0.066,21.734,0.048,21.706,0.024
1976,11,20.772,0.134,21.365000000000002,0.115,21.456,0.069,21.737000000000002,0.047,21.707,0.024
1976,12,22.337,0.127,21.371,0.112,21.482,0.067,21.745,0.047,21.711,0.024
1977,1,21.712,0.101,21.337,0.079,21.478,0.068,21.758,0.048,21.712,0.024
1977,2,22.330000000000002,0.205,21.452,0.068,21.479,0.068,21.763,0.049,21.714,0.025
1977,3,21.169,0.158,21.443,0.073,21.494,0.07,21.763,0.048,21.717,0.025
1977,4,21.299,0.125,21.601,0.082,21.509,0.07,21.766000000000002,0.048,21.719,0.024
1977,5,21.451,0.433,21.711,0.087,21.55,0.069,21.766000000000002,0.047,21.718,0.024
1977,6,20.97,0.174,21.701,0.089,21.577,0.07,21.752,0.049,21.722,0.024
1977,7,21.244,0.188,21.696,0.087,21.592,0.071,21.747,0.051,21.726,0.024
1977,8,22.564,0.25,21.682,0.082,21.601,0.072,21.754,0.051,21.729,0.024
1977,9,21.005,0.217,21.771,0.081,21.625,0.073,21.746,0.052,21.732,0.024
1977,10,22.361,0.193,21.798000000000002,0.083,21.641000000000002,0.074,21.739,0.052,21.73,0.024
1977,11,22.085,0.119,21.877,0.094,21.656,0.075,21.745,0.053,21.731,0.023
1977,12,22.219,0.192,21.904,0.095,21.667,0.077,21.739,0.054,21.734,0.023
1978,1,21.652,0.13,21.914,0.112,21.642,0.077,21.732,0.054,21.737000000000002,0.024
1978,2,22.169,0.146,21.814,0.105,21.656,0.083,21.748,0.054,21.736,0.024
1978,3,22.231,0.154,21.767,0.106,21.666,0.085,21.748,0.054,21.738,0.024
1978,4,21.62,0.203,21.656,0.102,21.695,0.086,21.732,0.052,21.738,0.024
1978,5,22.408,0.196,21.579,0.1,21.716,0.085,21.726,0.052,21.749,0.024
1978,6,21.284,0.147,21.484,0.099,21.735,0.085,21.721,0.053,21.752,0.023
1978,7,21.365000000000002,0.377,21.585,0.095,21.77,0.085,21.7,0.053,21.761,0.023
1978,8,21.373,0.175,21.541,0.089,21.783,0.083,21.701,0.053,21.769000000000002,0.023
1978,9,20.441,0.27,21.523,0.088,21.779,0.084,21.714,0.054,21.777,0.022
1978,10,21.021,0.13,21.536,0.088,21.814,0.083,21.717,0.053,21.787,0.022
1978,11,21.162,0.15,21.416,0.1,21.832,0.084,21.721,0.052,21.787,0.022
1978,12,21.084,0.167,21.506,0.101,21.841,0.082,21.723,0.053,21.789,0.022
1979,1,22.862000000000002,0.077,21.54,0.085,21.849,0.075,21.72,0.052,21.785,0.022
1979,2,21.639,0.146,21.586,0.083,21.869,0.07,21.728,0.052,21.787,0.021
1979,3,22.018,0.162,21.716,0.088,21.902,0.071,21.718,0.052,21.788,0.022
1979,4,21.774,0.162,21.781,0.093,21.923000000000002,0.071,21.722,0.052,21.791,0.022
1979,5,20.972,0.379,21.926000000000002,0.095,21.926000000000002,0.069,21.729,0.053,21.794,0.022
1979,6,22.363,0.243,22.076,0.094,21.924,0.069,21.736,0.052,21.793,0.022
1979,7,21.769000000000002,0.161,22.004,0.091,21.936,0.069,21.728,0.052,21.789,0.022
1979,8,21.933,0.27,22.019000000000002,0.09,21.929000000000002,0.069,21.728,0.053,21.782,0.022
1979,9,22.001,0.161,22.049,0.091,21.926000000000002,0.069,21.724,0.053,21.791,0.022
1979,10,21.799,0.166,22.094,0.103,21.93,0.069,21.731,0.053,21.79,0.023
1979,11,22.902,0.184,22.267,0.102,21.936,0.071,21.744,0.053,21.789,0.023
1979,12,22.885,0.099,22.237000000000002,0.124,21.925,0.073,21.749,0.053,21.792,0.023
1980,1,22.0,0.237,22.237000000000002,0.129,21.916,0.076,21.76,0.054,21.795,0.024
1980,2,21.809,0.23,22.291,0.148,21.925,0.078,21.77,0.055,21.79,0.024
1980,3,22.385,0.35,22.383,0.156,21.935,0.077,21.782,0.054,21.795,0.024
1980,4,22.313,0.391,22.406,0.166,21.914,0.077,21.785,0.053,21.797,0.025
1980,5,23.05,0.177,22.403,0.175,21.927,0.077,21.785,0.053,21.803,0.026
1980,6,21.992,0.341,22.36,0.178,21.932,0.076,21.781,0.053,21.799,0.026
1980,7,21.774,0.183,22.381,0.168,21.934,0.074,21.769000000000002,0.056,21.803,0.026
1980,8,22.583,0.432,22.37,0.154,21.958000000000002,0.074,21.775,0.058,21.804000000000002,0.027
1980,9,23.098,0.131,22.242,0.143,21.955000000000002,0.074,21.766000000000002,0.058,21.807,0.026
1980,10,22.076,0.148,22.306,0.125,21.938,0.072,21.774,0.058,21.807,0.027
1980,11,22.876,0.141,22.234,0.113,21.936,0.072,21.777,0.058,21.815,0.027
1980,12,22.366,0.104,22.187,0.09,21.944,0.074,21.781,0.058,21.82,0.028
1981,1,22.251,0.191,22.22,0.082,21.936,0.07,21.794,0.058,21.82,0.028
1981,2,21.679000000000002,0.137,22.201,0.066,21.957,0.07,21.806,0.057,21.822,0.028
1981,3,20.851,0.229,22.201,0.067,22.006,0.07,21.822,0.056,21.822,0.029
1981,4,23.078,0.154,22.171,0.057,22.027,0.069,21.832,0.054,21.826,0.029
1981,5,22.177,0.155,22.014,0.051,22.038,0.068,21.846,0.054,21.830000000000002,0.029
1981,6,21.433,0.14,22.0,0.051,22.051000000000002,0.067,21.855,0.052,21.841,0.028
1981,7,22.17,0.14,22.013,0.046,22.009,0.066,21.854,0.048,21.846,0.029
1981,8,22.352,0.119,22.032,0.051,22.008,0.066,21.854,0.044,21.846,0.028
1981,9,23.105,0.235,22.042,0.046,21.983,0.065,21.863,0.043,21.847,0.027
1981,10,21.708000000000002,0.154,21.915,0.051,21.978,0.064,21.868,0.044,21.852,0.027
1981,11,20.992,0.162,21.887,0.066,22.001,0.064,21.875,0.044,21.857,0.027
1981,12,22.206,0.183,21.791,0.079,21.989,0.066,21.87,0.044,21.859,0.028
1982,1,22.398,0.202,21.672,0.089,21.978,0.068,21.871,0.044,21.861,0.028
1982,2,21.915,0.135,21.734,0.101,21.978,0.067,21.862000000000002,0.043,21.864,0.028
1982,3,20.971,0.148,21.606,0.094,21.953,0.067,21.86,0.042,21.87,0.028
1982,4,21.555,0.221,21.557,0.106,21.952,0.069,21.87,0.042,21.875,0.028
1982,5,21.842,0.26,21.711,0.11,21.938,0.071,21.874,0.041,21.877,0.028
1982,6,20.277,0.253,21.739,0.101,21.92,0.073,21.886,0.041,21.877,0.027
1982,7,20.740000000000002,0.214,21.687,0.098,21.927,0.072,21.891000000000002,0.042,21.881,0.028
1982,8,23.103,0.235,21.830000000000002,0.09,21.939,0.069,21.884,0.042,21.879,0.028
1982,9,21.564,0.126,21.92,0.087,21.94,0.064,21.893,0.042,21.876,0.027
1982,10,21.119,0.183,21.839,0.075,21.929000000000002,0.06,21.894000000000002,0.042,21.872,0.028
1982,11,22.845,0.202,21.875,0.072,21.914,0.058,21.895,0.041,21.866,0.029
1982,12,22.542,0.201,21.999,0.079,21.895,0.059,21.893,0.04,21.857,0.03
1983,1,21.771,0.093,22.01,0.079,21.895,0.059,21.903,0.04,21.856,0.03
1983,2,23.635,0.127,21.971,0.076,21.894000000000002,0.057,21.899,0.041,21.854,0.029
1983,3,22.043,0.188,22.122,0.084,21.866,0.057,21.899,0.041,21.854,0.029
1983,4,20.586,0.253,22.223,0.095,21.854,0.058,21.904,0.042,21.855,0.028
1983,5,22.279,0.193,22.137,0.095,21.839,0.059,21.909,0.042,21.853,0.028
1983,6,21.765,0.246,22.078,0.108,21.828,0.057,21.92,0.041,21.85,0.028
1983,7,20.873,0.178,21.962,0.101,21.818,0.056,21.932,0.04,21.847,0.028
1983,8,22.629,0.164,21.789,0.105,21.829,0.057,21.941,0.039,21.847,0.028
1983,9,23.378,0.281,21.662,0.094,21.866,0.054,21.962,0.038,21.847,0.028
1983,10,22.327,0.3,21.738,0.078,21.851,0.054,21.985,0.038,21.844,0.028
1983,11,21.818,0.168,21.744,0.067,21.86,0.053,21.988,0.039,21.848,0.029
1983,12,21.829,0.195,21.733,0.062,21.869,0.052,21.991,0.039,21.846,0.029
1984,1,20.385,0.268,21.75,0.056,21.858,0.05,21.98,0.039,21.853,0.03
1984,2,21.554000000000002,0.133,21.691,0.051,21.839,0.048,21.985,0.039,21.858,0.03
1984,3,20.517,0.144,21.455000000000002,0.052,21.825,0.046,21.981,0.041,21.855,0.029
1984,4,21.497,0.276,21.406,0.05,21.813,0.048,21.983,0.04,21.857,0.029
1984,5,22.351,0.121,21.425,0.055,21.823,0.05,21.997,0.04,21.86,0.028
1984,6,21.634,0.215,21.425,0.056,21.815,0.049,21.985,0.042,21.864,0.028
1984,7,21.077,0.257,21.593,0.063,21.806,0.048,21.981,0.042,21.863,0.028
1984,8,21.924,0.166,21.673000000000002,0.073,21.796,0.047,21.971,0.042,21.862000000000002,0.028
1984,9,20.551000000000002,0.214,21.835,0.069,21.794,0.046,21.973,0.042,21.865000000000002,0.028
1984,10,21.733,0.209,21.848,0.073,21.811,0.044,21.977,0.044,21.871,0.028
1984,11,22.051000000000002,0.141,21.830000000000002,0.08,21.811,0.044,21.965,0.045,21.878,0.027
1984,12,21.822,0.187,21.765,0.092,21.846,0.045,21.959,0.046,21.883,0.028
1985,1,22.409,0.181,21.824,0.088,21.865000000000002,0.046,21.962,0.045,21.887,0.028
1985,2,22.51,0.199,21.875,0.095,21.843,0.044,21.958000000000002,0.044,21.887,0.029
1985,3,22.466,0.105,21.944,0.095,21.852,0.043,21.961,0.042,21.887,0.028
1985,4,21.646,0.225,21.913,0.104,21.874,0.044,21.957,0.041,21.886,0.027
1985,5,22.131,0.19,21.906,0.11,21.864,0.045,21.955000000000002,0.041,21.884,0.027
1985,6,20.865000000000002,0.26,21.896,0.091,21.854,0.046,21.949,0.039,21.887,0.027
1985,7,21.781,0.198,21.837,0.091,21.873,0.046,21.954,0.038,21.882,0.027
1985,8,22.538,0.146,21.821,0.086,21.839,0.048,21.946,0.036,21.886,0.028
1985,9,21.371,0.258,21.87,0.084,21.843,0.046,21.934,0.037,21.888,0.028
1985,10,21.362000000000002,0.353,21.913,0.074,21.87,0.044,21.935,0.037,21.894000000000002,0.028
1985,11,21.972,0.183,21.963,0.065,21.883,0.043,21.939,0.037,21.897000000000002,0.028
1985,12,21.698,0.197,22.056,0.062,21.896,0.042,21.943,0.037,21.898,0.029
1986,1,21.705000000000002,0.224,22.036,0.077,21.927,0.041,21.942,0.037,21.905,0.029
1986,2,22.318,0.154,21.924,0.086,21.925,0.04,21.948,0.037,21.909,0.029
1986,3,23.048000000000002,0.125,21.997,0.084,21.918,0.039,21.957,0.036,21.912,0.029
1986,4,22.169,0.131,21.967,0.088,21.942,0.038,21.948,0.036,21.914,0.028
1986,5,22.732,0.192,21.937,0.092,21.937,0.04,21.95,0.036,21.919,0.028
1986,6,21.974,0.265,21.936,0.083,21.932,0.039,21.965,0.036,21.93,0.027
1986,7,21.539,0.198,21.95,0.086,21.95,0.038,21.966,0.035,21.934,0.026
1986,8,21.198,0.225,21.866,0.081,21.962,0.037,21.964,0.034,21.94,0.025
1986,9,22.245,0.204,21.683,0.078,21.979,0.037,21.958000000000002,0.033,21.945,0.024
1986,10,21.008,0.203,21.715,0.073,21.987000000000002,0.036,21.97,0.033,21.953,0.025
1986,11,21.611,0.114,21.643,0.071,21.994,0.036,21.977,0.033,21.957,0.025
1986,12,21.684,0.198,21.679000000000002,0.067,21.981,0.038,21.972,0.034,21.955000000000002,0.026
1987,1,21.875,0.136,21.704,0.066,21.985,0.036,21.964,0.034,21.953,0.026
1987,2,21.306,0.132,21.754,0.055,21.965,0.036,21.965,0.034,21.954,0.026
1987,3,20.859,0.142,21.740000000000002,0.047,21.993,0.035,21.978,0.033,21.954,0.025
1987,4,22.547,0.126,21.861,0.054,22.002,0.036,21.984,0.033,21.956,0.025
1987,5,21.87,0.197,21.915,0.064,21.993,0.037,21.988,0.032,21.958000000000002,0.025
1987,6,22.405,0.144,21.937,0.071,21.997,0.036,22.001,0.032,21.961,0.024
1987,7,21.842,0.262,22.02,0.08,21.997,0.037,22.014,0.032,21.961,0.024
1987,8,21.797,0.175,22.046,0.096,21.978,0.04,22.005,0.031,21.957,0.024
1987,9,22.074,0.213,22.165,0.088,21.981,0.04,22.005,0.031,21.965,0.024
1987,10,22.462,0.14,22.136,0.082,21.984,0.042,22.005,0.031,21.965,0.024
1987,11,22.26,0.187,22.235,0.088,21.996,0.044,21.987000000000002,0.032,21.967,0.024
1987,12,21.954,0.152,22.246,0.082,22.003,0.046,21.976,0.032,21.969,0.024
1988,1,22.861,0.179,22.323,0.07,22.012,0.047,21.979,0.033,21.973,0.024
1988,2,21.619,0.182,22.383,0.076,21.997,0.048,21.961,0.033,21.976,0.024
1988,3,22.294,0.237,22.453,0.066,22.002,0.048,21.959,0.031,21.978,0.024
1988,4,22.195,0.136,22.562,0.074,22.017,0.05,21.977,0.03,21.981,0.024
1988,5,23.056,0.162,22.501,0.07,22.038,0.052,21.98,0.029,21.984,0.024
1988,6,22.544,0.209,22.465,0.072,22.058,0.051,21.979,0.029,21.989,0.024
1988,7,22.765,0.166,22.35,0.067,22.066,0.05,21.994,0.029,21.992,0.023
1988,8,22.51,0.266,22.405,0.061,22.068,0.05,21.992,0.029,22.0,0.023
1988,9,22.918,0.158,22.34,0.078,22.049,0.05,21.979,0.03,22.011,0.022
1988,10,23.774,0.252,22.321,0.092,22.046,0.051,21.97,0.03,22.017,0.022
1988,11,21.524,0.153,22.297,0.088,22.04,0.052,21.975,0.03,22.02,0.022
1988,12,21.516000000000002,0.166,22.158,0.096,22.062,0.053,21.969,0.03,22.023,0.022
1989,1,21.487000000000002,0.207,22.037,0.09,22.073,0.051,21.987000000000002,0.029,22.023,0.022
1989,2,22.276,0.137,21.889,0.081,22.089,0.049,21.988,0.028,22.024,0.022
1989,3,21.52,0.202,21.834,0.083,22.091,0.047,21.991,0.026,22.024,0.022
1989,4,21.968,0.2,21.707,0.08,22.126,0.047,21.992,0.025,22.02,0.022
1989,5,22.76,0.213,21.703,0.082,22.131,0.048,21.991,0.025,22.029,0.023
1989,6,20.879,0.181,21.751,0.073,22.13,0.048,21.991,0.026,22.027,0.023
1989,7,21.311,0.149,21.828,0.074,22.121,0.049,21.999,0.025,22.03,0.023
1989,8,20.729,0.11,21.75,0.074,22.134,0.049,21.995,0.024,22.033,0.023
1989,9,22.259,0.12,21.848,0.067,22.161,0.048,22.006,0.023,22.037,0.023
1989,10,22.249,0.244,21.833000000000002,0.072,22.158,0.044,22.011,0.023,22.04,0.024
1989,11,21.482,0.204,21.844,0.08,22.164,0.045,22.011,0.023,22.029,0.024
1989,12,22.089,0.179,21.875,0.076,22.156,0.043,22.018,0.023,22.02,0.024
1990,1,22.414,0.142,21.961,0.074,22.164,0.041,22.014,0.023,22.016000000000002,0.023
1990,2,21.343,0.101,22.034,0.074,22.166,0.042,22.004,0.024,22.015,0.023
1990,3,22.688,0.141,21.989,0.075,22.158,0.04,21.991,0.023,22.011,0.023
1990,4,21.796,0.18,21.988,0.068,22.136,0.039,21.986,0.023,22.008,0.022
1990,5,22.888,0.16,22.136,0.064,22.11,0.038,21.983,0.024,21.999,0.022
1990,6,21.256,0.188,22.2,0.064,22.097,0.039,21.992,0.025,21.995,0.023
1990,7,22.338,0.191,22.182,0.062,22.086,0.038,21.995,0.025,21.997,0.022
1990,8,21.604,0.29,22.271,0.07,22.083000000000002,0.036,21.997,0.024,21.994,0.022
1990,9,21.719,0.45,22.206,0.064,22.074,0.036,22.011,0.025,21.995,0.023
1990,10,22.241,0.094,22.225,0.059,22.084,0.035,22.014,0.026,21.993,0.022
1990,11,23.25,0.266,22.183,0.053,22.078,0.035,22.016000000000002,0.027,21.989,0.023
1990,12,22.865000000000002,0.197,22.35,0.05,22.062,0.035,22.014,0.027,21.986,0.023
1991,1,22.189,0.129,22.34,0.046,22.061,0.033,22.015,0.026,21.989,0.023
1991,2,22.418,0.122,22.385,0.04,22.059,0.033,22.012,0.025,21.990000000000002,0.023
1991,3,21.91,0.157,22.437,0.052,22.041,0.033,22.001,0.025,21.990000000000002,0.023
1991,4,22.022000000000002,0.145,22.513,0.059,21.999,0.031,21.995,0.025,21.984,0.023
1991,5,22.387,0.219,22.4,0.063,22.012,0.032,21.992,0.025,21.982,0.023
1991,6,23.258,0.169,22.295,0.069,22.006,0.031,22.005,0.024,21.985,0.023
1991,7,22.217,0.125,22.228,0.07,22.024,0.032,22.015,0.024,21.985,0.022
1991,8,22.147,0.298,22.196,0.073,22.014,0.031,22.025,0.022,21.983,0.023
1991,9,22.344,0.192,22.246,0.071,22.004,0.028,22.027,0.022,21.982,0.023
1991,10,23.144000000000002,0.205,22.272,0.076,21.997,0.025,22.038,0.022,21.978,0.023
1991,11,21.903,0.166,22.263,0.064,21.989,0.026,22.04,0.022,21.979,0.023
1991,12,21.597,0.156,22.148,0.063,22.001,0.025,22.041,0.022,21.975,0.023
1992,1,21.39,0.161,22.157,0.065,22.012,0.025,22.036,0.022,21.972,0.024
1992,2,22.03,0.111,22.141000000000002,0.058,22.025,0.024,22.046,0.022,21.968,0.024
1992,3,22.518,0.19,22.079,0.058,22.019000000000002,0.024,22.047,0.021,21.971,0.024
1992,4,22.332,0.218,21.912,0.044,22.02,0.022,22.041,0.022,21.979,0.023
1992,5,22.273,0.118,21.808,0.044,22.029,0.022,22.042,0.022,21.985,0.022
1992,6,21.877,0.237,21.775,0.033,22.038,0.02,22.036,0.022,21.992,0.023
1992,7,22.328,0.124,21.844,0.039,22.031,0.021,22.031,0.023,21.998,0.023
1992,8,21.955000000000002,0.164,21.791,0.038,22.03,0.021,22.031,0.023,21.994,0.023
1992,9,21.598,0.211,21.73,0.043,22.002,0.021,22.038,0.023,21.999,0.023
1992,10,21.14,0.166,21.77,0.037,21.989,0.021,22.036,0.023,22.005,0.023
1992,11,20.654,0.262,21.801000000000002,0.035,21.97,0.023,22.039,0.022,22.006,0.023
1992,12,21.208000000000002,0.321,21.779,0.037,21.981,0.022,22.045,0.022,22.007,0.023
1993,1,22.211,0.216,21.81,0.04,21.978,0.021,22.042,0.022,22.009,0.023
1993,2,21.402,0.203,21.847,0.048,21.998,0.023,22.054000000000002,0.023,22.004,0.023
1993,3,21.783,0.143,21.867,0.059,22.019000000000002,0.023,22.058,0.023,22.001,0.023
1993,4,22.813,0.165,21.875,0.063,22.011,0.024,22.057,0.023,22.008,0.022
1993,5,22.648,0.112,22.015,0.066,21.994,0.024,22.06,0.023,22.011,0.022
1993,6,21.611,0.2,22.009,0.07,21.97,0.024,22.057,0.023,22.014,0.022
1993,7,22.693,0.125,22.039,0.075,21.964,0.023,22.053,0.022,22.021,0.022
1993,8,22.407,0.163,22.06,0.069,21.957,0.023,22.059,0.021,22.02,0.022
1993,9,21.839,0.223,21.990000000000002,0.067,21.953,0.023,22.06,0.02,22.018,0.023
1993,10,21.236,0.205,21.885,0.066,21.944,0.024,22.049,0.02,22.013,0.022
1993,11,22.327,0.232,21.855,0.065,21.943,0.023,22.053,0.02,22.016000000000002,0.022
1993,12,21.138,0.142,21.855,0.063,21.949,0.025,22.055,0.02,22.02,0.022
1994,1,22.566,0.232,21.794,0.066,21.956,0.025,22.067,0.021,22.027,0.022
1994,2,21.66,0.242,21.719,0.062,21.962,0.025,22.062,0.022,22.031,0.022
1994,3,20.945,0.281,21.723,0.063,21.963,0.025,22.067,0.022,22.036,0.022
1994,4,21.546,0.248,21.811,0.064,21.95,0.025,22.058,0.023,22.04,0.022
1994,5,22.289,0.251,21.789,0.07,21.948,0.025,22.06,0.025,22.039,0.022
1994,6,21.613,0.181,21.911,0.071,21.952,0.025,22.069,0.025,22.041,0.022
1994,7,21.955000000000002,0.113,21.861,0.083,21.951,0.027,22.078,0.025,22.045,0.023
1994,8,21.515,0.119,21.834,0.083,21.958000000000002,0.027,22.094,0.025,22.044,0.023
1994,9,21.889,0.123,21.835,0.07,21.933,0.029,22.101,0.026,22.049,0.023
1994,10,22.29,0.184,21.794,0.064,21.924,0.028,22.102,0.027,22.055,0.024
1994,11,22.061,0.116,21.746,0.06,21.921,0.029,22.093,0.027,22.055,0.024
1994,12,22.607,0.104,21.775,0.053,21.916,0.029,22.082,0.026,22.057,0.024
1995,1,21.959,0.121,21.789,0.045,21.898,0.03,22.069,0.026,22.056,0.024
1995,2,21.341,0.137,21.898,0.051,21.895,0.03,22.072,0.027,22.056,0.023
1995,3,20.954,0.194,21.987000000000002,0.046,21.917,0.029,22.062,0.028,22.056,0.023
1995,4,21.051000000000002,0.204,21.945,0.045,21.936,0.03,22.06,0.029,22.066,0.024
1995,5,21.715,0.252,21.957,0.037,21.968,0.03,22.043,0.029,22.07,0.024
1995,6,21.964,0.139,21.859,0.034,21.992,0.033,22.04,0.03,22.077,0.024
1995,7,22.123,0.153,21.848,0.033,21.998,0.035,22.041,0.029,22.081,0.024
1995,8,22.826,0.116,21.902,0.032,22.025,0.034,22.043,0.031,22.080000000000002,0.025
1995,9,22.956,0.19,21.963,0.04,22.041,0.034,22.056,0.031,22.086,0.025
1995,10,21.783,0.22,22.002,0.045,22.03,0.033,22.05,0.032,22.093,0.024
1995,11,22.202,0.198,22.05,0.05,22.041,0.034,22.04,0.032,22.095,0.025
1995,12,21.44,0.154,22.189,0.057,22.052,0.033,22.03,0.033,22.099,0.025
1996,1,21.826,0.204,22.231,0.061,22.045,0.033,22.035,0.035,22.104,0.024
1996,2,21.98,0.154,22.204,0.069,22.059,0.033,22.031,0.036,22.103,0.024
1996,3,21.694,0.131,22.159,0.065,22.078,0.032,22.022000000000002,0.037,22.099,0.024
1996,4,21.512,0.139,22.207,0.061,22.1,0.033,22.02,0.037,22.095,0.024
1996,5,22.29,0.137,22.173000000000002,0.061,22.093,0.034,22.013,0.037,22.088,0.025
1996,6,23.633,0.184,22.206,0.065,22.105,0.035,22.005,0.038,22.083000000000002,0.025
1996,7,22.63,0.165,22.161,0.069,22.11,0.038,22.005,0.038,22.084,0.025
1996,8,22.498,0.098,22.205000000000002,0.071,22.11,0.04,22.003,0.039,22.091,0.025
1996,9,22.421,0.148,22.149,0.07,22.13,0.039,22.006,0.039,22.094,0.025
1996,10,22.359,0.176,22.172,0.07,22.119,0.038,21.986,0.038,22.103,0.025
1996,11,21.794,0.179,22.151,0.077,22.13,0.037,21.981,0.039,22.109,0.025
1996,12,21.835,0.219,21.984,0.078,22.137,0.037,21.977,0.039,22.11,0.025
1997,1,21.29,0.121,21.867,0.072,22.145,0.037,21.98,0.04,22.11,0.026
1997,2,22.505,0.157,21.806,0.072,22.163,0.038,21.971,0.041,22.119,0.026
1997,3,21.018,0.165,21.849,0.067,22.182,0.038,21.965,0.041,22.124,0.026
1997,4,21.797,0.156,21.842,0.061,22.184,0.041,21.973,0.039,22.123,0.026
1997,5,22.037,0.181,21.906,0.055,22.156,0.041,21.981,0.039,22.131,0.026
1997,6,21.621,0.206,21.974,0.055,22.126,0.042,21.983,0.037,22.122,0.026
1997,7,21.233,0.246,22.083000000000002,0.056,22.108,0.042,21.982,0.036,22.123,0.027
1997,8,21.763,0.127,22.124,0.058,22.114,0.044,21.983,0.036,22.127,0.026
1997,9,22.932000000000002,0.113,22.267,0.057,22.122,0.044,21.993,0.036,22.13,0.027
1997,10,22.282,0.113,22.299,0.053,22.131,0.044,22.005,0.036,22.132,0.027
1997,11,22.555,0.193,22.405,0.051,22.116,0.044,22.025,0.037,22.133,0.028
1997,12,22.662,0.096,22.46,0.048,22.099,0.045,22.037,0.039,22.133,0.029
1998,1,22.592,0.157,22.543,0.042,22.104,0.045,22.039,0.04,22.133,0.029
1998,2,23.003,0.108,22.669,0.045,22.087,0.045,22.048000000000002,0.039,22.131,0.029
1998,3,22.731,0.098,22.674,0.046,22.093,0.045,22.043,0.038,22.13,0.029
1998,4,22.179000000000002,0.119,22.694,0.051,22.089,0.045,22.04,0.038,22.126,0.029
1998,5,23.312,0.151,22.641000000000002,0.058,22.085,0.048,22.042,0.037,22.123,0.03
1998,6,22.273,0.16,22.572,0.065,22.09,0.051,22.049,0.037,22.123,0.03
1998,7,22.231,0.169,22.596,0.074,22.106,0.055,22.048000000000002,0.038,22.121,0.03
1998,8,23.277,0.117,22.486,0.083,22.106,0.056,22.047,0.037,22.115000000000002,0.03
1998,9,22.994,0.096,22.438,0.089,22.092,0.058,22.056,0.038,22.115000000000002,0.031
1998,10,22.523,0.21,22.327,0.089,22.096,0.057,22.057,0.038,22.113,0.031
1998,11,21.91,0.069,22.297,0.091,22.083000000000002,0.058,22.057,0.038,22.115000000000002,0.031
1998,12,21.837,0.173,22.28,0.093,22.062,0.058,22.071,0.039,22.116,0.032
1999,1,22.878,0.21,22.293,0.087,22.054000000000002,0.058,22.068,0.039,22.119,0.032
1999,2,21.691,0.159,22.239,0.086,22.044,0.057,22.074,0.04,22.119,0.033
1999,3,22.15,0.152,22.241,0.086,22.048000000000002,0.057,22.081,0.039,22.121,0.033
1999,4,20.843,0.189,22.232,0.089,22.022000000000002,0.059,22.089,0.039,22.122,0.034
1999,5,22.962,0.136,22.104,0.095,22.014,0.059,22.086,0.039,22.118000000000002,0.034
1999,6,22.065,0.101,22.019000000000002,0.091,22.002,0.059,22.091,0.039,22.124,0.035
1999,7,22.388,0.078,21.854,0.079,22.009,0.06,22.092,0.039,22.129,0.035
1999,8,22.632,0.118,21.853,0.08,21.983,0.063,22.093,0.04,22.143,0.036
1999,9,23.014,0.119,21.792,0.076,21.997,0.062,22.091,0.041,22.146,0.036
1999,10,22.412,0.271,21.853,0.081,22.022000000000002,0.061,22.099,0.042,22.145,0.037
1999,11,20.382,0.141,21.676000000000002,0.083,22.042,0.059,22.1,0.043,22.154,0.037
1999,12,20.817,0.132,21.582,0.087,22.049,0.056,22.096,0.044,22.156,0.037
2000,1,20.89,0.145,21.585,0.085,22.065,0.054,22.098,0.044,22.155,0.037
2000,2,21.682,0.156,21.519000000000002,0.088,22.071,0.055,22.107,0.044,22.16,0.037
2000,3,21.414,0.105,21.544,0.088,22.068,0.056,22.12,0.044,22.157,0.037
2000,4,21.581,0.214,21.47,0.081,22.073,0.054,22.145,0.044,22.162,0.038
2000,5,20.837,0.149,21.604,0.083,22.083000000000002,0.055,22.157,0.043,22.16,0.038
2000,6,20.936,0.125,21.679000000000002,0.086,22.083000000000002,0.057,22.162,0.045,22.163,0.039
2000,7,22.417,0.095,21.837,0.096,22.079,0.057,22.168,0.045,22.164,0.038
2000,8,21.84,0.153,21.86,0.091,22.071,0.057,22.162,0.045,22.165,0.039
2000,9,23.32,0.149,21.812,0.092,22.046,0.057,22.162,0.047,22.166,0.039
